KEYWORD,LINK,NAME,ADDRESS,PHONE NUMBER,WEBSITE,RATING,NO OF RATINGS,LINK TO PHOTO
San Francisco CA,https://www.google.com/maps/place/Psychic+Readings+%26+Shoppe/data=!4m7!3m6!1s0x8085858a2bcd9dc9:0x93a4e7b84ddd62ed!8m2!3d37.854052!4d-122.4791579!16s%2Fg%2F11f62syrb4!19sChIJyZ3NK4qFhYAR7WLdTbjnpJM?authuser=0&hl=en&rclk=1,Psychic Readings & Shoppe,"589 Bridgeway #1, Sausalito, CA 94965",(415) 729-9082, ,5,1,https://lh5.googleusercontent.com/p/AF1QipN3qTlnNdZH_sUaVVArniWSsOq8r0hKnF_XnWd3=w519-h240-k-no
San Francisco CA,https://www.google.com/maps/place/Psychic+Reader/data=!4m7!3m6!1s0x808561c467d85bf7:0x61b94e632a6114b3!8m2!3d37.8996074!4d-122.3024508!16s%2Fg%2F11cn3p6yhx!19sChIJ91vYZ8RhhYARsxRhKmNOuWE?authuser=0&hl=en&rclk=1,Psychic Reader,"9955 San Pablo Ave, El Cerrito, CA 94530",(510) 776-3663, ,5,120,https://lh5.googleusercontent.com/p/AF1QipNm9Hz20Bzm5jEygolf0hmld9hGs_pinNlzFuWt=w408-h816-k-no
San Francisco CA,https://www.google.com/maps/place/Bay+Area+Psychic/data=!4m7!3m6!1s0x808f9e660c046b8d:0x3c01b1c190502a64!8m2!3d37.5585747!4d-122.3206774!16s%2Fg%2F1hc2p_7xt!19sChIJjWsEDGaej4ARZCpQkMGxATw?authuser=0&hl=en&rclk=1,Bay Area Psychic,"929 S El Camino Real, San Mateo, CA 94402",(650) 430-0602,bayareapsychic.info,3.5,8,https://lh5.googleusercontent.com/p/AF1QipM9H0m_RjIyV268y9BFpcwA_moWZeZMKiVvv9o=w408-h544-k-no
San Francisco CA,https://www.google.com/maps/place/Psychic+reader/data=!4m7!3m6!1s0xa20c7a9a24c2af1:0xdbdbf85ce62c808a!8m2!3d40.570731!4d-107.2975002!16s%2Fg%2F11w383kqmt!19sChIJ8SpMoqnHIAoRioAs5lz429s?authuser=0&hl=en&rclk=1,Psychic reader, ,(925) 214-9806, ,5,110,https://lh5.googleusercontent.com/p/AF1QipPPZTbzxrULl0DjGy3TXdNA0rclpYcJUwfBpHrB=w408-h544-k-no
San Francisco CA,https://www.google.com/maps/place/Suzy+Peltier+Hypnotherapist+and+Reiki+Master/data=!4m7!3m6!1s0x808f7dd8005adabb:0xb894946dbe4a349e!8m2!3d37.7848269!4d-122.7072972!16s%2Fg%2F1tdn8xl4!19sChIJu9paANh9j4ARnjRKvm2UlLg?authuser=0&hl=en&rclk=1,Suzy Peltier Hypnotherapist and Reiki Master, ,(415) 452-9730,suzypeltier.com,5,38,https://lh5.googleusercontent.com/p/AF1QipOEMcHxUc5j6YwN1HK4mLKoKgGoyDHfpDmBOJp8=w408-h342-k-no
San Francisco CA,https://www.google.com/maps/place/Berkeley+Psychic+Institute/data=!4m7!3m6!1s0x80857e996a68fd17:0xb8176db8382ef88c!8m2!3d37.8569363!4d-122.2590845!16s%2Fg%2F1tjs54tv!19sChIJF_1oapl-hYARjPguOLhtF7g?authuser=0&hl=en&rclk=1,Berkeley Psychic Institute,"2929 Telegraph Ave, Berkeley, CA 94705",(510) 558-9450,berkeleybpi.com,4.1,27,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8-EAc8Dg2q3_TEDbayDYgg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=94.90679&pitch=0&thumbfov=100
San Francisco CA,https://www.google.com/maps/place/Intuitive+Love+Psychic+Of+Pinole/data=!4m7!3m6!1s0x808577f51278a483:0xe6a6378f93248889!8m2!3d38.0039676!4d-122.3004537!16s%2Fg%2F11g0ldn0d8!19sChIJg6R4EvV3hYARiYgkk483puY?authuser=0&hl=en&rclk=1,Intuitive Love Psychic Of Pinole,"1429 San Pablo Ave, Pinole, CA 94564",(510) 739-7561,callpsychicnow.com,4.7,20,https://lh5.googleusercontent.com/p/AF1QipOOpZ7cEtsgz_-JjYMMSmtKqCXONf0vjWtGmj_5=w408-h255-k-no
San Francisco CA,https://www.google.com/maps/place/Jean+Moshofsky/data=!4m7!3m6!1s0x808f7dd7a325c4ab:0x6c721d3c41c9f8e6!8m2!3d37.7330557!4d-122.4488396!16s%2Fg%2F11c1szwrkp!19sChIJq8Qlo9d9j4AR5vjJQTwdcmw?authuser=0&hl=en&rclk=1,Jean Moshofsky,"Mangels Ave, San Francisco, CA 94127",(415) 334-6868, , , ,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EDu62N7KoIdmHLXFgqkKZQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=140.32097&pitch=0&thumbfov=100
San Francisco CA,https://www.google.com/maps/place/Indian+astrologer+and+psychic/data=!4m7!3m6!1s0x80857f8477ac167f:0x9c8046e47c98acbb!8m2!3d37.8711466!4d-122.2703969!16s%2Fg%2F11wqy29vrx!19sChIJfxasd4R_hYARu6yYfORGgJw?authuser=0&hl=en&rclk=1,Indian astrologer and psychic,"2001 Addison St suite 308, Berkeley, CA 94704",(510) 717-2569,astrologergana.com,4.7,46,https://lh5.googleusercontent.com/p/AF1QipMFqD79sfRge8g47E9oCCYs_E1GGCR1027bhN_h=w408-h408-k-no
San Francisco CA,https://www.google.com/maps/place/Madame+Rosinka%27s+Psychic+Boutique/data=!4m7!3m6!1s0x808f7bc296eda6cd:0xf152c49992ac53ed!8m2!3d37.6092422!4d-122.4956571!16s%2Fg%2F11p0swtkvp!19sChIJzabtlsJ7j4AR7VOskpnEUvE?authuser=0&hl=en&rclk=1,Madame Rosinka's Psychic Boutique,"225 Rockaway Beach Ave Suite 1B, Pacifica, CA 94044",(650) 552-9590,psychicboutiques.com,5,2,https://lh5.googleusercontent.com/p/AF1QipOkrbDHYjW5YvOb7M2dpQcqmsBDZzgpQoyXE8fx=w408-h612-k-no
San Francisco CA,https://www.google.com/maps/place/Audrey+deChaden%C3%A8des/data=!4m7!3m6!1s0x808f7dac00000001:0x48b01c2630b41718!8m2!3d37.7108899!4d-122.4903962!16s%2Fg%2F12hp6vp_b!19sChIJAQAAAKx9j4ARGBe0MCYcsEg?authuser=0&hl=en&rclk=1,Audrey deChadenèdes,"Lake Merced Area, San Francisco, CA 94132",(415) 867-3245,sanfranciscoshaman.com, , , 
San Francisco CA,https://www.google.com/maps/place/Golden+Gate+Spiritualist+Church/data=!4m7!3m6!1s0x808580c1d215e479:0xa7082a66d1b73e2b!8m2!3d37.792157!4d-122.424697!16s%2Fg%2F1tdcm5pg!19sChIJeeQV0sGAhYARKz630WYqCKc?authuser=0&hl=en&rclk=1,Golden Gate Spiritualist Church,"1901 Franklin St, San Francisco, CA 94109",(415) 885-9976,ggspiritualistchurch.org,4.8,14,https://lh5.googleusercontent.com/p/AF1QipP7MwTKaQ4CkbNKX2p2-yfw-TVZKZWwt36J6JJE=w408-h240-k-no
San Francisco CA,https://www.google.com/maps/place/Psychic+Adviser+Palm+and+Tarot+Card+Reader/data=!4m7!3m6!1s0x8085780f74b4bb31:0xb1e72144123caea2!8m2!3d37.9359577!4d-122.3480264!16s%2Fg%2F11hcj3krwj!19sChIJMbu0dA94hYARoq48EkQh57E?authuser=0&hl=en&rclk=1,Psychic Adviser Palm and Tarot Card Reader,"2221 Macdonald Ave, Richmond, CA 94801",(510) 695-4345, ,4.9,28,https://lh5.googleusercontent.com/p/AF1QipMRKDnMa7mkCEam2ulN7X7ihJtnke00A8EHzwDa=w408-h257-k-no
San Francisco CA,https://www.google.com/maps/place/Fremont+Psychic+Top+Rated+on+Yelp+in+the+Bay+Area!/data=!4m7!3m6!1s0x808fc0c8b9d19e9b:0xdb53c81a4d507cf4!8m2!3d37.5365639!4d-121.965115!16s%2Fg%2F11b808t3lh!19sChIJm57RucjAj4AR9HxQTRrIU9s?authuser=0&hl=en&rclk=1,Fremont Psychic Top Rated on Yelp in the Bay Area!,"40554 Fremont Blvd, Fremont, CA 94538",(510) 490-9778,fremontpsychic.com,4.1,16,https://lh5.googleusercontent.com/p/AF1QipN7kH6Tu3Fzja9ga3JSkDD5TemiFm1B6nkkTlU=w426-h240-k-no
San Francisco CA,"https://www.google.com/maps/place/The+Time+of+Light+Psychic+Readings,+Zorica+Gojkovic,+Ph.D./data=!4m7!3m6!1s0x808597587438a649:0x198da59f90d5430a!8m2!3d37.9748966!4d-122.537589!16s%2Fg%2F1hhkqn511!19sChIJSaY4dFiXhYARCkPVkJ-ljRk?authuser=0&hl=en&rclk=1","The Time of Light Psychic Readings, Zorica Gojkovic, Ph.D.","1703 Fifth Ave, San Rafael, CA 94901",(415) 578-4495,thetimeoflight.com,5,2,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sf2nGdmL44HrWgR1YEJT0A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=188.00912&pitch=0&thumbfov=100
San Francisco CA,https://www.google.com/maps/place/San+Jose+Love+Psychic/data=!4m7!3m6!1s0x808fcd4176127269:0x3e05d71be7c061cb!8m2!3d37.3402685!4d-121.8897911!16s%2Fg%2F11kqmvl675!19sChIJaXISdkHNj4ARy2HA5xvXBT4?authuser=0&hl=en&rclk=1,San Jose Love Psychic,"196 N 3rd St, San Jose, CA 95112",(669) 455-6479,sanjoselovepsychic.com,5,55,https://lh5.googleusercontent.com/p/AF1QipNf4UcbiJYc1qkC2k0Vd0vSeqKiGzLYgueSv1ib=w408-h306-k-no
San Francisco CA,https://www.google.com/maps/place/Spiritual+healer.+Psychic+Ash+ahi/data=!4m7!3m6!1s0x808f7f309194b07b:0x4aa8f8e6bfdc3833!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11n09fgq08!19sChIJe7CUkTB_j4ARMzjcv-b4qEo?authuser=0&hl=en&rclk=1,Spiritual healer. Psychic Ash ahi, ,(415) 590-9124, , , ,https://lh5.googleusercontent.com/p/AF1QipMacGat-MNy_CcYDPwuAZG5qNOGevSqS6lgEYCL=w424-h240-k-no
San Francisco CA,https://www.google.com/maps/place/Kyla+Love+And+Light+%28Psychic+Medium+%2B+Healer%29/data=!4m7!3m6!1s0x808fede88600dc0d:0xe2323ea07e4121a9!8m2!3d37.8809157!4d-122.5148348!16s%2Fg%2F11hknq6khz!19sChIJDdwAhujtj4ARqSFBfqA-MuI?authuser=0&hl=en&rclk=1,Kyla Love And Light (Psychic Medium + Healer),"Appointment Only, 100 Shoreline Hwy B #100, Mill Valley, CA 94941",(415) 417-9020,kylalam.com,5,105,https://lh5.googleusercontent.com/p/AF1QipNt1hNgAzftx80QHWwdRf6PX6qkA2gjj2nzrNnR=w426-h240-k-no
San Francisco CA,https://www.google.com/maps/place/Angel%27s+Mystic+Readings+%26+More/data=!4m7!3m6!1s0x80855d71459f7d55:0x4ddd32a46ecbb798!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11fn00nry5!19sChIJVX2fRXFdhYARmLfLbqQy3U0?authuser=0&hl=en&rclk=1,Angel's Mystic Readings & More, ,(925) 391-4143,angelsmysticreadingsandmore.com,5,5,https://lh5.googleusercontent.com/p/AF1QipPRQudH_wp72v8SbJ9fUk8cn8-KhiyzZsenIw2u=w408-h1048-k-no
San Francisco CA,https://www.google.com/maps/place/Castro+Valley+Psychic/data=!4m7!3m6!1s0x808f922d0ba89d73:0x5cffcb1d371e6d4f!8m2!3d37.6888425!4d-122.0739773!16s%2Fg%2F1vv2sgr9!19sChIJc52oCy2Sj4ART20eNx3L_1w?authuser=0&hl=en&rclk=1,Castro Valley Psychic,"21821 Redwood Rd, Castro Valley, CA 94546",(510) 538-2565, ,4,4,https://lh5.googleusercontent.com/p/AF1QipPjp4K8UyREkRzCLTX8EU4WZu-wbnmLnwHrrQoy=w408-h455-k-no
San Francisco CA,"https://www.google.com/maps/place/The+Metaphysical+Medium+-+Tarot+Card+Reader,+Psychic,+Reiki+%26+Hypnotherapy+San+Jose/data=!4m7!3m6!1s0x808fca36426882df:0xa85b16a1ed02bfca!8m2!3d37.2691675!4d-119.306607!16s%2Fg%2F11f2dqp3t3!19sChIJ34JoQjbKj4ARyr8C7aEWW6g?authuser=0&hl=en&rclk=1","The Metaphysical Medium - Tarot Card Reader, Psychic, Reiki & Hypnotherapy San Jose", ,(669) 214-4459,themetaphysicalmedium.com,4.9,39,https://lh5.googleusercontent.com/p/AF1QipPtR3Pfm4mIJcPbodAVHlPc2yh_9Z3AwtGioUEY=w408-h272-k-no
San Francisco CA,"https://www.google.com/maps/place/Reverend+Luna+-+online+psychic+readings,+energy+healing,+tarot/data=!4m7!3m6!1s0x63340eff7eca6e5f:0xdb072423238a5b95!8m2!3d37.5409735!4d-122.3593422!16s%2Fg%2F11vkkc6fs9!19sChIJX27Kfv8ONGMRlVuKIyMkB9s?authuser=0&hl=en&rclk=1","Reverend Luna - online psychic readings, energy healing, tarot", ,(510) 394-4138,reverendluna.com,5,6,https://lh5.googleusercontent.com/p/AF1QipMVg5IJyeRNiVL2QKBHeEetJmXK1E5jZI-vXHvn=w408-h408-k-no
San Francisco CA,https://www.google.com/maps/place/Psychic+Healing+Shop/data=!4m7!3m6!1s0x808f93d1aeaa21bf:0x359a5a32390047d2!8m2!3d37.6960675!4d-122.0478475!16s%2Fg%2F11khr_ryv8!19sChIJvyGqrtGTj4AR0kcAOTJamjU?authuser=0&hl=en&rclk=1,Psychic Healing Shop, ,(510) 303-5539,cvpsychichealingshop.com,5,1,https://lh5.googleusercontent.com/p/AF1QipO2FLXJRm9NJ0xVkxmjREgPjb4L6-wxer8ZGmfH=w408-h306-k-no
San Francisco CA,https://www.google.com/maps/place/Psychic+Spiritual+Advisor+From+The+Bay+Over+15+Professional/data=!4m7!3m6!1s0x80857913f69123a7:0xd424febd62954129!8m2!3d36.1490153!4d-119.7878133!16s%2Fg%2F11kwrlcw7z!19sChIJpyOR9hN5hYARKUGVYr3-JNQ?authuser=0&hl=en&rclk=1,Psychic Spiritual Advisor From The Bay Over 15 Professional, ,(510) 674-4132, , , ,https://lh5.googleusercontent.com/p/AF1QipNVjyZy1Q_kyH3GWWHEv-qqm_VaXeZuuj9F2eXa=w408-h883-k-no
San Francisco CA,https://www.google.com/maps/place/The+Love+Expert+LLC/data=!4m7!3m6!1s0x20ae8627571676b5:0x7073d2b8e20abfdf!8m2!3d51.2072!4d-121.9883!16s%2Fg%2F11ryld556s!19sChIJtXYWVyeGriAR378K4rjSc3A?authuser=0&hl=en&rclk=1,The Love Expert LLC, ,(412) 541-2037,keen.com, , ,https://lh5.googleusercontent.com/p/AF1QipN-PiIH48t5MLTZN5TksR9iNRYKxmCBfWq9YcmB=w408-h612-k-no
San Francisco CA,"https://www.google.com/maps/place/Health+in+Spirit+%7C+Ankke+Orryn,+the+Holistic+Medium/data=!4m7!3m6!1s0x808f7fb6e54a7723:0x38115ffb915ae2eb!8m2!3d14.1576412!4d-106.6918595!16s%2Fg%2F11fj9grfrv!19sChIJI3dK5bZ_j4AR6-JakftfETg?authuser=0&hl=en&rclk=1","Health in Spirit | Ankke Orryn, the Holistic Medium", ,(415) 745-7148,ankkeorryn.com,5,7,https://lh5.googleusercontent.com/p/AF1QipPbZUdIxxX4ueZd5uRjBuRigUfXruPPUHOlja-5=w426-h240-k-no
San Francisco CA,https://www.google.com/maps/place/Hayward+Psychic+Healer/data=!4m7!3m6!1s0x8085797c066fc63b:0xded08278d4a53463!8m2!3d37.6697705!4d-122.112998!16s%2Fg%2F11m__v8999!19sChIJO8ZvBnx5hYARYzSl1HiC0N4?authuser=0&hl=en&rclk=1,Hayward Psychic Healer, ,(415) 425-4972,violetjohn.wixsite.com,5,1,https://lh5.googleusercontent.com/p/AF1QipM0r26eddckvtAI5rgmIi3BxGjWsEchZKgYPqPz=w408-h670-k-no
San Francisco CA,https://www.google.com/maps/place/Oakland+Psychic+Readings/data=!4m7!3m6!1s0x80857d1775415e19:0x6515b018ebad3889!8m2!3d37.8504721!4d-122.2599717!16s%2Fg%2F11kj4t5v37!19sChIJGV5BdRd9hYARiTit6xiwFWU?authuser=0&hl=en&rclk=1,Oakland Psychic Readings,"490 Alcatraz Ave, Oakland, CA 94609",(408) 420-6190,oaklandpsychicreader.com, , ,https://lh5.googleusercontent.com/p/AF1QipNiRmbOG26T1bu7FKWTv1vTbkNOaoCH-NWvcHUJ=w408-h544-k-no
San Francisco CA,https://www.google.com/maps/place/Psychic+Vision+Palm+%26+Card+Reader/data=!4m7!3m6!1s0x808f8736d81ca2b5:0xda8833bb4b02e52c!8m2!3d37.7986932!4d-122.2569306!16s%2Fg%2F11c56rg2nz!19sChIJtaIc2DaHj4ARLOUCS7sziNo?authuser=0&hl=en&rclk=1,Psychic Vision Palm & Card Reader,"102 International Blvd, Oakland, CA 94606",(510) 893-0473,findpsychicnearme.com,4.8,4,https://lh5.googleusercontent.com/p/AF1QipOBlkASqVNdNanMOHHS6FWWHizeKtRInFoCSOOY=w408-h271-k-no
San Francisco CA,https://www.google.com/maps/place/Bay+Area+psychic+readings+by+Chelsea/data=!4m7!3m6!1s0xb82450197d0ac31:0x9dafb195aa8fbbf3!8m2!3d37.7827869!4d-122.4706791!16s%2Fg%2F11sm76yb9k!19sChIJMazQlwFFggsR87uPqpWxr50?authuser=0&hl=en&rclk=1,Bay Area psychic readings by Chelsea,"1040 Clement St, San Francisco, CA 94118",(415) 548-3714,bayareapsychicreadingbychelsea.com,5,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dFlkHZWYDRwIZEvvVb8jpA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=347.93344&pitch=0&thumbfov=100
San Francisco CA,https://www.google.com/maps/place/willthejourneyer/data=!4m7!3m6!1s0x808f7e1b257073bf:0x16c20752e83cb159!8m2!3d37.7607341!4d-122.4349074!16s%2Fg%2F11f2s0hwd0!19sChIJv3NwJRt-j4ARWbE86FIHwhY?authuser=0&hl=en&rclk=1,willthejourneyer,"501 Castro St, San Francisco, CA 94114",(415) 300-0931,willthejourneyer.com, , ,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zCyEea_nO3Zo7ki0Zaq7Mg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=86.939255&pitch=0&thumbfov=100
San Francisco CA,https://www.google.com/maps/place/Black+Girl+Magic+Tarott/data=!4m7!3m6!1s0x808f7f1aa466aaaf:0x6ae3a35aa3e1f627!8m2!3d36.220877!4d-38.8729421!16s%2Fg%2F11mxxph4ld!19sChIJr6pmpBp_j4ARJ_bho1qj42o?authuser=0&hl=en&rclk=1,Black Girl Magic Tarott, ,(510) 904-4945, , , ,https://lh5.googleusercontent.com/p/AF1QipNUp_8nCH72v9WE_YoasBuePXTNfSxpmzi2SyX9=w426-h240-k-no
San Francisco CA,https://www.google.com/maps/place/Lafayette+psychic/data=!4m7!3m6!1s0x808562511d414949:0xf60c0f5f4d94771d!8m2!3d37.8932488!4d-122.1204368!16s%2Fg%2F11c54yxxbh!19sChIJSUlBHVFihYARHXeUTV8PDPY?authuser=0&hl=en&rclk=1,Lafayette psychic,"1024 Oak Hill Rd, Lafayette, CA 94549",(925) 385-7222,findpsychicnearme.com,4.3,6,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=r43f3Y7g9DmqOMRq8HFmdQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=81.74387&pitch=0&thumbfov=100
San Francisco CA,https://www.google.com/maps/place/Witch+Master/data=!4m7!3m6!1s0x808f7dfc3e8ae289:0x1dbe4b4a24bc1e3a!8m2!3d37.7962335!4d-122.1765616!16s%2Fg%2F11jg394ny4!19sChIJieKKPvx9j4AROh68JEpLvh0?authuser=0&hl=en&rclk=1,Witch Master, ,(415) 919-2761,witchmasterpotionsandspells.com, , , 
San Francisco CA,https://www.google.com/maps/place/Clairvoyant+Tarot+Readings+By+Alia/data=!4m7!3m6!1s0x6bb30f708dd2a277:0x844df4f8d159f2aa!8m2!3d37.780769!4d-122.6238038!16s%2Fg%2F11w1zplbbg!19sChIJd6LSjXAPs2sRqvJZ0fj0TYQ?authuser=0&hl=en&rclk=1,Clairvoyant Tarot Readings By Alia, ,(510) 763-8806,tarotreadingsbyalia.com,5,20,https://lh5.googleusercontent.com/p/AF1QipM7kEHLKeR8advT0XTgiGWVXdIBcUJFTQylOKwC=w408-h272-k-no
San Francisco CA,https://www.google.com/maps/place/Party+Psychic/data=!4m7!3m6!1s0x808f875d22b47af7:0xc1440e600f182f3a!8m2!3d37.8172143!4d-122.2448407!16s%2Fg%2F11fxwtrln_!19sChIJ93q0Il2Hj4AROi8YD2AORME?authuser=0&hl=en&rclk=1,Party Psychic,"3758 Grand Ave #30, Oakland, CA 94610",(619) 980-2883,partypsychic.com, , ,https://lh5.googleusercontent.com/p/AF1QipOB5x9i2sIdGjzXIx7Ju0owXdaVHEpPXs_lEjHK=w408-h327-k-no
San Francisco CA,https://www.google.com/maps/place/Psychic+of+Corte+Madera/data=!4m7!3m6!1s0x808579c383c6ca55:0x7b14dec1d01c82b0!8m2!3d37.9250224!4d-122.5105616!16s%2Fg%2F11j6tfgb98!19sChIJVcrGg8N5hYARsIIc0MHeFHs?authuser=0&hl=en&rclk=1,Psychic of Corte Madera, ,(510) 703-2041, , , ,https://lh5.googleusercontent.com/p/AF1QipNAgLKvXQ2hch86L4vKSShjMu3wlPtwJZ2jBynB=w427-h240-k-no
Oakland CA,https://www.google.com/maps/place/Tarot+Readings+Oakland/data=!4m7!3m6!1s0x80857e758cf6aaab:0xadc7c2db19de7ba7!8m2!3d37.8417004!4d-122.265854!16s%2Fg%2F11g0k1pnt1!19sChIJq6r2jHV-hYARp3veGdvCx60?authuser=0&hl=en&rclk=1,Tarot Readings Oakland,"629 Aileen St, Oakland, CA 94609",(510) 721-7031,callpsychicnow.com,5,10,https://lh5.googleusercontent.com/p/AF1QipNJKHGX0Rmoe7IaYHM2lY0afJqfR68xcIdwMveW=w408-h271-k-no
Oakland CA,https://www.google.com/maps/place/Zach+Sharrin+Intuitive+Energy+Work/data=!4m7!3m6!1s0x808f817cf2f23cc3:0xca98e02b357e63bd!8m2!3d37.8309822!4d-122.2535304!16s%2Fg%2F11gjh25td7!19sChIJwzzy8nyBj4ARvWN-NSvgmMo?authuser=0&hl=en&rclk=1,Zach Sharrin Intuitive Energy Work,"4235 Terrace St #3, Oakland, CA 94611",(510) 925-2559,zachsharrin.com,5,19,https://lh5.googleusercontent.com/p/AF1QipMn32J7Sqfk0ab8ZXXmkuGFrGeeCC-6_tLtDkUX=w426-h240-k-no
Oakland CA,https://www.google.com/maps/place/Psychic+readings+by+Rebecca/data=!4m7!3m6!1s0x808f8f1dae40a263:0x13c9ca1fd27993b1!8m2!3d37.7381714!4d-122.166317!16s%2Fg%2F11rtvck4cy!19sChIJY6JArh2Pj4ARsZN50h_KyRM?authuser=0&hl=en&rclk=1,Psychic readings by Rebecca,"10621 International Blvd, Oakland, CA 94603",(510) 328-2088, ,5,1,https://lh5.googleusercontent.com/p/AF1QipNse1eMlL7sp3nkBKkz1ieWTd68Fc5n1cRnFiSC=w408-h544-k-no
Oakland CA,https://www.google.com/maps/place/Psychic+Teresa/data=!4m7!3m6!1s0x80857dde57236b37:0x77a7e080b9bd0c65!8m2!3d37.8416123!4d-122.2620079!16s%2Fg%2F1tfpvh4q!19sChIJN2sjV959hYARZQy9uYDgp3c?authuser=0&hl=en&rclk=1,Psychic Teresa,"5627 Telegraph Ave, Oakland, CA 94609",(866) 393-1752,psychicreaderca.com,4.2,5,https://lh5.googleusercontent.com/p/AF1QipMKL1XMfSxrr78rSJken7yGK0e35k6mPQgt5Y7P=w426-h240-k-no
Oakland CA,https://www.google.com/maps/place/Tarot+Cards+Reading+Oakland/data=!4m7!3m6!1s0x808f874ed50272cf:0x5e7a5595e8a67acc!8m2!3d37.8080434!4d-122.2475528!16s%2Fg%2F11synhxlfh!19sChIJz3IC1U6Hj4ARzHqm6JVVel4?authuser=0&hl=en&rclk=1,Tarot Cards Reading Oakland,"570 Boden Way, Oakland, CA 94610",(661) 449-2823,psychicshotlinereadings.com,5,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3G_G3dDk534ljZu_FsA0yg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=144.74211&pitch=0&thumbfov=100
Oakland CA,https://www.google.com/maps/place/%231Best+Indian+Astrologer+and+Fortune+Teller+LLC+%7C+psychic+Reader+and+Spiritual+Healing+in+Hayward+%7C+love+Psychic/data=!4m7!3m6!1s0x808f919756cc537f:0xbd322f1193948f4c!8m2!3d37.6603855!4d-122.0941485!16s%2Fg%2F11vkgjx4vc!19sChIJf1PMVpeRj4ARTI-UkxEvMr0?authuser=0&hl=en&rclk=1,#1Best Indian Astrologer and Fortune Teller LLC | psychic Reader and Spiritual Healing in Hayward | love Psychic,"75 Amador Village Cir APT 17, Hayward, CA 94544",(510) 760-8561,masterbababhuvanesh.com,4.9,441,https://lh5.googleusercontent.com/p/AF1QipOQgsitdrcELBhDOr0CxlB3Tq6pQFiviQp7TqKB=w408-h408-k-no
Oakland CA,https://www.google.com/maps/place/Psychic+Fate/data=!4m7!3m6!1s0x808f80b654180a7b:0x8feabb6fa370db41!8m2!3d37.8000041!4d-122.2728207!16s%2Fg%2F11f0_n3hhr!19sChIJewoYVLaAj4ARQdtwo2-76o8?authuser=0&hl=en&rclk=1,Psychic Fate,"408 8th St, Oakland, CA 94607",(510) 712-1933, ,2.5,8,https://lh5.googleusercontent.com/p/AF1QipM1Ok5nxc5NFIBmXEyIEjo17SwVycBkCjKGRiA5=w412-h240-k-no
Oakland CA,https://www.google.com/maps/place/Bay+area+Psychic+reading/data=!4m7!3m6!1s0x808f87df618079eb:0x2f783cc5d3ca6b59!8m2!3d37.791238!4d-122.1985082!16s%2Fg%2F11h_05wf6d!19sChIJ63mAYd-Hj4ARWWvK08U8eC8?authuser=0&hl=en&rclk=1,Bay area Psychic reading,"3829 MacArthur Blvd, Oakland, CA 94619",(510) 495-9109,psychicreaderbyhop.wixsite.com,3.7,3,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WuVjZhPgor7sMTVxu6_usQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=215.98436&pitch=0&thumbfov=100
Oakland CA,https://www.google.com/maps/place/Spiritual+Guidance/data=!4m7!3m6!1s0x808f8716183c28b3:0xd4014a7ee4872436!8m2!3d37.826267!4d-122.2098327!16s%2Fg%2F11lmktjj3f!19sChIJsyg8GBaHj4ARNiSH5H5KAdQ?authuser=0&hl=en&rclk=1,Spiritual Guidance,"6116 La Salle Ave Suite 202, Oakland, CA 94611",(510) 255-1379,directionstoknowledge.com,5,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GuFGHRK675M0a35ZYzhFKA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=156.53807&pitch=0&thumbfov=100
Oakland CA,https://www.google.com/maps/place/Queen+Hippie+Gypsy/data=!4m7!3m6!1s0x808f8148ee2780d9:0xbc481e7809c3010!8m2!3d37.8031367!4d-122.2686011!16s%2Fg%2F11h3g9rltr!19sChIJ2YAn7kiBj4AREDCcgOeBxAs?authuser=0&hl=en&rclk=1,Queen Hippie Gypsy,"337 14th St, Oakland, CA 94612",(510) 815-4662,queenhippiegypsy.com,5,72,https://lh5.googleusercontent.com/p/AF1QipNA4JoosXRWlmvpFrVkejGfjMK7_BzeCFRewTOB=w426-h240-k-no
