KEYWORD,LINK,NAME,ADDRESS,PHONE NUMBER,WEBSITE,RATING,NO OF RATINGS,LINK TO PHOTO
Charlottesville VA,"https://www.google.com/maps/place/NLZ+Coaching,+LLC/data=!4m7!3m6!1s0x1b47fec282c44eb:0xaceb2d1a3b05eabc!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11w8ystk4z!19sChIJ60QsKOx_tAERvOoFOxot66w?authuser=0&hl=en&rclk=1","NLZ Coaching, LLC", ,1 434-207-2396,nlzcoaching.com,5,6,https://lh3.googleusercontent.com/p/AF1QipOJwbr5ZC5YEqVk3EjPcQMO90a0hUQmsbIzC0eg=w408-h342-k-no
Charlottesville VA,https://www.google.com/maps/place/Emily+Albert+Health+Coaching/data=!4m7!3m6!1s0x89b11184e181620b:0xf10db56dec65a7f0!8m2!3d37.5307676!4d-77.4146731!16s%2Fg%2F11j7dn4k4l!19sChIJC2KB4YQRsYkR8Kdl7G21DfE?authuser=0&hl=en&rclk=1,Emily Albert Health Coaching,"2810 E Marshall St, Richmond, VA 23223, United States",1 717-816-8879, ,5,1,https://lh3.googleusercontent.com/p/AF1QipObx21DwZxdI4cvWWIMvhvK3EBbKeyCKrbKO36i=w408-h272-k-no
Charlottesville VA,https://www.google.com/maps/place/Practice+Good+Health/data=!4m7!3m6!1s0x89b40df801dca1d1:0x2893b2b2747e627c!8m2!3d38.003432!4d-79.420915!16s%2Fg%2F11jg63vtz8!19sChIJ0aHcAfgNtIkRfGJ-dLKykyg?authuser=0&hl=en&rclk=1,Practice Good Health, ,1 540-718-8961,practicegoodhealth.com,5,20,https://lh3.googleusercontent.com/p/AF1QipMZ0Niufjb7F4zEmhSLmNPUKUU_rqVsUMeTn0Xm=w408-h408-k-no
Charlottesville VA,https://www.google.com/maps/place/Big+Girl+Panties+On/data=!4m7!3m6!1s0x89b387ae1c82f0bb:0xb9f65fbcb25bce98!8m2!3d38.0123961!4d-78.5075395!16s%2Fg%2F11vzp_g45w!19sChIJu_CCHK6Hs4kRmM5bsrxf9rk?authuser=0&hl=en&rclk=1,Big Girl Panties On,"139 Longwood Dr, Charlottesville, VA 22903, United States",1 540-849-5244,biggirlpantieson.net,5,11,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0BJ82nKVRec9ueVUZcgGYQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=302.4895&pitch=0&thumbfov=100
Charlottesville VA,"https://www.google.com/maps/place/Sleep+and+Wellness+Coach,+LLC/data=!4m7!3m6!1s0x89b38b9908f4e6ed:0x64c88a06d6ef4277!8m2!3d38.0400485!4d-78.485004!16s%2Fg%2F11gy1lrjms!19sChIJ7eb0CJmLs4kRd0Lv1gaKyGQ?authuser=0&hl=en&rclk=1","Sleep and Wellness Coach, LLC", ,1 434-326-8799,sleepandwellnesscoach.com,5,15,https://lh3.googleusercontent.com/p/AF1QipN15YrDZKzhdzz13Il-CyRXySxJ_I8N74wYq2O1=w408-h272-k-no
Charlottesville VA,https://www.google.com/maps/place/Flourish+for+Life+Coaching/data=!4m7!3m6!1s0x89b11312294081e3:0x76a4e82522a388c5!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11hf80ftqm!19sChIJ44FAKRITsYkRxYijIiXopHY?authuser=0&hl=en&rclk=1,Flourish for Life Coaching, , ,flourishforlifecoaching.com,5,49,https://lh3.googleusercontent.com/p/AF1QipNST2R1CyUZm1Wxp9PR3jEm96eu_g619NLSZmz7=w408-h566-k-no
Charlottesville VA,https://www.google.com/maps/place/Eli+B+Mental+Health+Coach/data=!4m7!3m6!1s0x23623d2c9b995f05:0xbf60ac5d890a8a5d!8m2!3d37.5246815!4d-77.493343!16s%2Fg%2F11rpdgkyq_!19sChIJBV-Zmyw9YiMRXYoKiV2sYL8?authuser=0&hl=en&rclk=1,Eli B Mental Health Coach, ,1 804-215-7947, ,5,3,https://lh3.googleusercontent.com/p/AF1QipPcsBOzcW-P6ojr_rfzqh-fCG8ICj5DVd7WF7ja=w408-h725-k-no
Charlottesville VA,"https://www.google.com/maps/place/Donna+May,+Certified+Health+Coach/data=!4m7!3m6!1s0x89b48dd15cf0afa7:0xc76f0887aeefe7e4!8m2!3d38.4056105!4d-78.8282926!16s%2Fg%2F11h3v83nlv!19sChIJp6_wXNGNtIkR5OfvrocIb8c?authuser=0&hl=en&rclk=1","Donna May, Certified Health Coach","4159 Quarles Ct, Harrisonburg, VA 22801, United States",1 540-434-2495,donnamayhealth.com,5,2,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dNTkFEC0dEYb_tWss4pkUw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=69.44098&pitch=0&thumbfov=100
Charlottesville VA,https://www.google.com/maps/place/Alyssa+Lundgren+Fit+Coaching/data=!4m7!3m6!1s0x89b477af9dc02573:0x190faeed7edcb3f3!8m2!3d38.1057269!4d-78.4563406!16s%2Fg%2F11v3qgmjpf!19sChIJcyXAna93tIkR87Pcfu2uDxk?authuser=0&hl=en&rclk=1,Alyssa Lundgren Fit Coaching,"435 Crafton Cir, Charlottesville, VA 22911, United States",1 434-989-4078,alyssalundgren.com,5,4,https://lh3.googleusercontent.com/p/AF1QipNF7EkV0M0WVkpCfJU1VcFxWG1HV_T0jRjgEuNp=w408-h428-k-no
Charlottesville VA,https://www.google.com/maps/place/Thriveworks+Counseling+%26+Psychiatry+Charlottesville/data=!4m7!3m6!1s0x89b387ef0ea8d42b:0x87799ab24558e3a4!8m2!3d38.0731071!4d-78.4882916!16s%2Fg%2F11bwdj42vn!19sChIJK9SoDu-Hs4kRpONYRbKaeYc?authuser=0&hl=en&rclk=1,Thriveworks Counseling & Psychiatry Charlottesville,"2300 Commonwealth Dr Suite 100, Suite 103, Charlottesville, VA 22901, United States",1 434-205-6776,thriveworks.com,4.2,91,https://lh3.googleusercontent.com/p/AF1QipNRs-DZzoRTqW36KpJnXNfJIJPEkxV_w8be2CEW=w426-h240-k-no
Charlottesville VA,https://www.google.com/maps/place/On+Track!+Nutrition+%26+Fitness+Consulting/data=!4m7!3m6!1s0x89b473f95141b4ad:0xb505166110d9977b!8m2!3d38.0744351!4d-78.4509859!16s%2Fg%2F1trtw5y9!19sChIJrbRBUflztIkRe5fZEGEWBbU?authuser=0&hl=en&rclk=1,On Track! Nutrition & Fitness Consulting,"1790 Fowler St, Charlottesville, VA 22901, United States",1 434-227-0774,ontracknutrition.com,4.6,11,https://lh3.googleusercontent.com/p/AF1QipPBvUTZ2F2fLl2GrXtVkXUrJv9ZfZHrh_5wKabu=w424-h240-k-no
Charlottesville VA,https://www.google.com/maps/place/Body+Mind+Healing+Arts+LLC/data=!4m7!3m6!1s0x89b3879458cb23bb:0x4dc9789b329ddfe4!8m2!3d38.0310799!4d-78.4746864!16s%2Fg%2F11h3mvh11y!19sChIJuyPLWJSHs4kR5N-dMpt4yU0?authuser=0&hl=en&rclk=1,Body Mind Healing Arts LLC,"812 E High St, Charlottesville, VA 22902, United States",1 540-290-6138,jocelynpierceaudet.com, , ,https://lh3.googleusercontent.com/p/AF1QipO-qAWhAFwMUPHxo40LtHd-XITjVUUKDC_jCu8h=w408-h408-k-no
Charlottesville VA,https://www.google.com/maps/place/RM+Wellness+%7C+Health+Coaching/data=!4m7!3m6!1s0x277da492c4e79bb3:0x7856d3ca4c3cb154!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11stl8_kyn!19sChIJs5vnxJKkfScRVLE8TMrTVng?authuser=0&hl=en&rclk=1,RM Wellness | Health Coaching, , ,rmwellness.net,5,3,https://lh3.googleusercontent.com/p/AF1QipOdSQKEibuVAKTFoy0stu3sdUjw1I0xNvBDlGp9=w408-h272-k-no
Charlottesville VA,https://www.google.com/maps/place/Mary+Louise+Coaching/data=!4m7!3m6!1s0x2a843372d28fd7ed:0x522c93427533f47f!8m2!3d38.2848519!4d-78.9123999!16s%2Fg%2F11s9glpj4g!19sChIJ7deP0nIzhCoRf_QzdUKTLFI?authuser=0&hl=en&rclk=1,Mary Louise Coaching,"Keezletown Rd, Weyers Cave, VA 24486, United States",1 540-478-5205,bossladybio.com,5,7,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6kCgG3ai6nrfVwOrXDDp2w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=122.42196&pitch=0&thumbfov=100
Charlottesville VA,https://www.google.com/maps/place/My+Health+Coach/data=!4m7!3m6!1s0x89b48d44c250317f:0x8ebb8a038e54c127!8m2!3d38.4385557!4d-78.8257658!16s%2Fg%2F11fxcgk1hx!19sChIJfzFQwkSNtIkRJ8FUjgOKu44?authuser=0&hl=en&rclk=1,My Health Coach,"1050 Smithland Rd, Harrisonburg, VA 22802, United States",1 540-810-0003,myhealthcoachva.com, , ,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=f0sLtA788wgGZiBUL_JPdQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=66.13989&pitch=0&thumbfov=100
Charlottesville VA,https://www.google.com/maps/place/Kitchen+Table+Wellness/data=!4m7!3m6!1s0xa3f57698ef036579:0x47e0f402cc64de2!8m2!3d38.0400485!4d-78.485004!16s%2Fg%2F11sf3gdjqt!19sChIJeWUD75h29aMR4k3GLEAPfgQ?authuser=0&hl=en&rclk=1,Kitchen Table Wellness, ,1 704-351-7002,kitchentablewellness.com, , ,https://lh3.googleusercontent.com/p/AF1QipMxVXqd1CP0ov2bTnwBNXKqRx74QqRGyvNcq8x-=w408-h544-k-no
Charlottesville VA,https://www.google.com/maps/place/Living+Resilient+Life+Coaching/data=!4m7!3m6!1s0xa6dd78660b682f5f:0xf7fc679c9e87d761!8m2!3d38.0002875!4d-78.5241289!16s%2Fg%2F11v4vf_711!19sChIJXy9oC2Z43aYRYdeHnpxn_Pc?authuser=0&hl=en&rclk=1,Living Resilient Life Coaching, ,1 434-906-7810,livingresilientcoaching.com,5,5,https://lh3.googleusercontent.com/p/AF1QipOXb9QmrWshEzkBQoZu0OPoiz3HQFvdX-I4IG-B=w408-h430-k-no
Fort Myers FL,https://www.google.com/maps/place/Health+and+Life+Coach/data=!4m7!3m6!1s0x88db697766a5ab97:0x94f015c58afb59e3!8m2!3d26.7384522!4d-81.9194937!16s%2Fg%2F11fl46r9jx!19sChIJl6ulZndp24gR41n7isUV8JQ?authuser=0&hl=en&rclk=1,Health and Life Coach,"275 Blue Spring Terrace, North Fort Myers, FL 33903, United States",1 239-710-3489,weightlossftmyers.com,5,1,https://lh3.googleusercontent.com/p/AF1QipMJhxbp-fgjpivo79HkmINgxWhHVesTq_-Ep-K2=w408-h548-k-no
Fort Myers FL,https://www.google.com/maps/place/Unity+Health+Coaching/data=!4m7!3m6!1s0x88db43d49ad5b6f1:0xa28f16a92eb55961!8m2!3d26.7156099!4d-81.9295041!16s%2Fg%2F11fn04yk31!19sChIJ8bbVmtRD24gRYVm1LqkWj6I?authuser=0&hl=en&rclk=1,Unity Health Coaching,"2125 NE 33rd St, Cape Coral, FL 33909, United States",1 516-308-1724,unityhealthcoaching.com,4.3,3,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WI7uB1rEHdayDeSgAfesGQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=356.04654&pitch=0&thumbfov=100
Fort Myers FL,https://www.google.com/maps/place/Empowerment+Lifestyle+Coach/data=!4m7!3m6!1s0x88db6b550c193b3f:0x6bfe430557f88ded!8m2!3d26.6026315!4d-81.8567383!16s%2Fg%2F11kj42tsy0!19sChIJPzsZDFVr24gR7Y34VwVD_ms?authuser=0&hl=en&rclk=1,Empowerment Lifestyle Coach,"2739 Oak Ridge Ct #202, Fort Myers, FL 33901, United States",1 239-558-0744,empowermentlifestylecoach.com,5,1,https://lh3.googleusercontent.com/p/AF1QipMaJfdPjsmMfVKUwo2hoAm3mtpzBSz-QsboHCOT=w425-h240-k-no
Fort Myers FL,"https://www.google.com/maps/place/YOU,LLC/data=!4m7!3m6!1s0x88db3f761cc6b3c3:0x8cb3e55811bf0887!8m2!3d26.5523426!4d-81.8709864!16s%2Fg%2F11jyd4grj0!19sChIJw7PGHHY_24gRhwi_EVjls4w?authuser=0&hl=en&rclk=1","YOU,LLC","12995 S Cleveland Ave Suite 30, Fort Myers, FL 33907, United States",1 239-994-4143,coachyourhealthylife.com,5,7,https://lh3.googleusercontent.com/p/AF1QipPm4Ahj_Fe2jgH4dQA4bkvj6Q0CC1tT41ZXXoWW=w408-h656-k-no
Fort Myers FL,https://www.google.com/maps/place/Claudia+Wellness+Coach/data=!4m7!3m6!1s0x88db3fbffc597919:0x53585f6708b6d04e!8m2!3d26.5543258!4d-81.8521849!16s%2Fg%2F11f2cm2cf_!19sChIJGXlZ_L8_24gRTtC2CGdfWFM?authuser=0&hl=en&rclk=1,Claudia Wellness Coach,"12951 Metro Pkwy #6, Fort Myers, FL 33966, United States",1 239-244-5418, , , ,https://lh3.googleusercontent.com/p/AF1QipNVU9K_UKZS-RkX3QBTbIUI9SmEpYCqV83wWh5H=w408-h270-k-no
Fort Myers FL,https://www.google.com/maps/place/All-in+Health+%26+Wellness+Coaching/data=!4m7!3m6!1s0x88db418cf76fe3bf:0xb714416d51ac8687!8m2!3d27.698638!4d-83.804601!16s%2Fg%2F11mv3rd9l1!19sChIJv-Nv94xB24gRh4asUW1BFLc?authuser=0&hl=en&rclk=1,All-in Health & Wellness Coaching, , ,all-incoaching.com, , ,https://lh3.googleusercontent.com/p/AF1QipNe5lh50crowCes3AFanwCUhmVHElTYa08n8m86=w408-h657-k-no
Fort Myers FL,https://www.google.com/maps/place/Living+The+Exhale/data=!4m7!3m6!1s0x88db14d8062ab2f5:0x7e41c3dce7561e73!8m2!3d26.5496006!4d-81.8212456!16s%2Fg%2F11g01_435j!19sChIJ9bIqBtgU24gRcx5W59zDQX4?authuser=0&hl=en&rclk=1,Living The Exhale,"13410 Parker Commons Blvd #101, Fort Myers, FL 33912, United States",1 239-850-8779, ,4,4, 
Fort Myers FL,https://www.google.com/maps/place/Vital+Balance+Holistic+Health+and+Wellness/data=!4m7!3m6!1s0x88db65129f08a1e7:0x49c34f115ebe8783!8m2!3d26.788973!4d-81.7366369!16s%2Fg%2F11m63y7r_h!19sChIJ56EInxJl24gRg4e-XhFPw0k?authuser=0&hl=en&rclk=1,Vital Balance Holistic Health and Wellness,"Foxtail Ct, Punta Gorda, FL 33982, United States",1 508-367-2146,vital-balance-holistics.com,5,1, 
Fort Myers FL,https://www.google.com/maps/place/Dr+Brom%E2%80%99s+Life+Coaching/data=!4m7!3m6!1s0x88db415e219149e1:0x1dd1f46788bf21cd!8m2!3d26.6057699!4d-81.8693444!16s%2Fg%2F11rfq3rm5b!19sChIJ4UmRIV5B24gRzSG_iGf00R0?authuser=0&hl=en&rclk=1,Dr Brom’s Life Coaching,"3900 Broadway Bldg B Unit 1, Fort Myers, FL 33901, United States",1 239-322-3623, ,5,9,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sYF1yHm_mkl10v6jZRyQww&cb_client=search.gws-prod.gps&w=408&h=240&yaw=276.9808&pitch=0&thumbfov=100
Fort Myers FL,https://www.google.com/maps/place/Pain+Free+Life+Coaching+and+Consulting/data=!4m7!3m6!1s0x472519e38cc18d8d:0x16758caf9b75667f!8m2!3d26.5528955!4d-81.9169431!16s%2Fg%2F11q95l1rx3!19sChIJjY3BjOMZJUcRf2Z1m6-MdRY?authuser=0&hl=en&rclk=1,Pain Free Life Coaching and Consulting, ,1 239-994-7312, ,5,6,https://lh3.googleusercontent.com/p/AF1QipNuRPpICa31d339qB06SQs891qWaBD_H6aCSnYr=w408-h272-k-no
Naples FL,https://www.google.com/maps/place/The+Exercise+Coach+Naples/data=!4m7!3m6!1s0x88dae33688773b65:0x89880c598e48fac1!8m2!3d26.1388708!4d-81.7725965!16s%2Fg%2F11sjfx304v!19sChIJZTt3iDbj2ogRwfpIjlkMiIk?authuser=0&hl=en&rclk=1,The Exercise Coach Naples,"2669 Davis Blvd Suite 102, Naples, FL 34104, United States",1 239-331-7211,exercisecoach.com,4.9,19,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0u_65STh5ONgTDpHL0ocLA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=329.10672&pitch=0&thumbfov=100
Naples FL,"https://www.google.com/maps/place/Naples+Holistic+Life,+LLC/data=!4m7!3m6!1s0x88db1fca221f01f7:0xee0b80135b5f365a!8m2!3d26.2153142!4d-81.7902059!16s%2Fg%2F11s3zr_h__!19sChIJ9wEfIsof24gRWjZfWxOAC-4?authuser=0&hl=en&rclk=1","Naples Holistic Life, LLC","1415 Panther Ln, Naples, FL 34109, United States",1 239-565-4528,naplesholistic.com,5,7,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ADtttKOmWgTTs3NE0HtpCA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=334.82297&pitch=0&thumbfov=100
Naples FL,https://www.google.com/maps/place/The+Exercise+Coach+-+North+Naples/data=!4m7!3m6!1s0x88db1f2e5f7e9867:0x99a49f1e1fa79d0!8m2!3d26.2565849!4d-81.801717!16s%2Fg%2F11h6gc1z0l!19sChIJZ5h-Xy4f24gR0Hn64fFJmgk?authuser=0&hl=en&rclk=1,The Exercise Coach - North Naples,"9331 Tamiami Trl N #21st, Naples, FL 34108, United States",1 239-592-6224,exercisecoach.com,4.9,58,https://lh3.googleusercontent.com/p/AF1QipNODnrR9WCEY9zgNZds8Ga88GQr4nTzNdBhYNOf=w426-h240-k-no
Naples FL,"https://www.google.com/maps/place/Sue+McDonald+Stress+Coach,+LMHC,+CWC/data=!4m7!3m6!1s0x88db1e203423445b:0x2e2e3f1ddada0311!8m2!3d26.1879891!4d-81.8014379!16s%2Fg%2F11cmtz4khd!19sChIJW0QjNCAe24gREQPa2h0_Li4?authuser=0&hl=en&rclk=1","Sue McDonald Stress Coach, LMHC, CWC","810 Anchor Rode Dr, Naples, FL 34103, United States",1 239-821-0066,suemcdonaldlifecoach.com,5,12,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1gp5cMabz3N6njG87Nubgw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=45.2233&pitch=0&thumbfov=100
Naples FL,https://www.google.com/maps/place/Health+Coach+Katherine/data=!4m7!3m6!1s0x88db1f1196fe3385:0xcebb6271d65bcca!8m2!3d26.243349!4d-81.7727995!16s%2Fg%2F11tjmzvyy5!19sChIJhTP-lhEf24gRyrxlHSe26ww?authuser=0&hl=en&rclk=1,Health Coach Katherine, ,1 239-887-1300,healthcoachkatherine.com, , ,https://lh3.googleusercontent.com/p/AF1QipOzefcqxgePEKG4TIM5mGwsKLwdwj2okYGlEfRd=w408-h269-k-no
Naples FL,https://www.google.com/maps/place/Fibonacci+HealthCare+at+Home/data=!4m7!3m6!1s0x88c347686deba1a1:0xd4af7799b203f30d!8m2!3d25.946682!4d-80.2072559!16s%2Fg%2F11f8kxrxvw!19sChIJoaHrbWhHw4gRDfMDspl3r9Q?authuser=0&hl=en&rclk=1,Fibonacci HealthCare at Home, ,1 786-860-2848,fibonaccihealthcare.com,5,31,https://lh3.googleusercontent.com/p/AF1QipMf3TcMLoFJ6QJke_PbGRtlBOK7W9DpffS2LsGX=w428-h240-k-no
Naples FL,"https://www.google.com/maps/place/Medea%27s+Healthy+Lifestyle+Concepts,+New+Earth+Natural+Medicine/data=!4m7!3m6!1s0x88db1d2f4ed97f49:0x7eba1aace8bcc66d!8m2!3d26.1413176!4d-81.7983407!16s%2Fg%2F11qqvl17yf!19sChIJSX_ZTi8d24gRbca86Kwaun4?authuser=0&hl=en&rclk=1","Medea's Healthy Lifestyle Concepts, New Earth Natural Medicine","640 5th Ave S, Naples, FL 34102, United States",1 239-961-9270,medeashealthylifestyleconcepts.com,5,10,https://lh3.googleusercontent.com/p/AF1QipPf2Td7wmCB0rmaHFWd4Fa5WCbCbE7HN4KVHPlL=w408-h510-k-no
Naples FL,https://www.google.com/maps/place/Berman+Health+and+Wellness/data=!4m7!3m6!1s0x88dae1f4d4563f71:0x76a9f8f8dd8ea0c0!8m2!3d26.154309!4d-81.7914118!16s%2Fg%2F11ngtk92b8!19sChIJcT9W1PTh2ogRwKCO3fj4qXY?authuser=0&hl=en&rclk=1,Berman Health and Wellness,"501 Goodlette-Frank Rd Unit C 202, Naples, FL 34102, United States",1 239-431-0232,bermanpt.com,5,42,https://lh3.googleusercontent.com/p/AF1QipNQJVzhCd23fu5mrGv5gBr-6eFooxk12adnpSft=w408-h306-k-no
Naples FL,https://www.google.com/maps/place/Aligned+and+Kind/data=!4m7!3m6!1s0x89d36d383ffc4b77:0xba5fbe98ab94231d!8m2!3d26.1478342!4d-81.792883!16s%2Fg%2F11h5jkwv7b!19sChIJd0v8Pzht04kRHSOUq5i-X7o?authuser=0&hl=en&rclk=1,Aligned and Kind,"1115 Central Ave, Naples, FL 34102, United States",1 716-866-2794,alignedandkind.com,5,8,https://lh3.googleusercontent.com/p/AF1QipN2EXSRA4Y-XUPtATwt5UAy0BoTLyJXR-ZOwnZB=w408-h510-k-no
Naples FL,"https://www.google.com/maps/place/Jan+Marie+Inc.+-+Janessa+Borges+%E2%80%A2+Business+Strategist,+Private+Practice+Expert+%26+Speaker/data=!4m7!3m6!1s0x88db1fca7defa301:0xed66aac7082c2aa7!8m2!3d26.2408426!4d-81.7707341!16s%2Fg%2F11j24nl4m8!19sChIJAaPvfcof24gRpyosCMeqZu0?authuser=0&hl=en&rclk=1","Jan Marie Inc. - Janessa Borges • Business Strategist, Private Practice Expert & Speaker","7935 Airport-Pulling Rd 2nd Floor, Suite 209, Naples, FL 34109, United States",1 239-315-0084,janessaborges.com,5,26,https://lh3.googleusercontent.com/p/AF1QipNjk8Oi7z9soYp4U25zI5cUBCWc327v2jgYsgjA=w408-h326-k-no
Naples FL,"https://www.google.com/maps/place/BILD+by+Coach+O+%E2%80%93+Boutique+Gym+%26+Fitness+Training+Center+Naples,+FL/data=!4m7!3m6!1s0x88db1dc13dbee0b9:0xe7ab2d36c5575c09!8m2!3d26.2184424!4d-81.7732975!16s%2Fg%2F11s8h4ffxs!19sChIJueC-PcEd24gRCVxXxTYtq-c?authuser=0&hl=en&rclk=1","BILD by Coach O – Boutique Gym & Fitness Training Center Naples, FL","6270 Naples Blvd Suite 7, Naples, FL 34109, United States",1 239-438-1147,bildbyco.com,5,81,https://lh3.googleusercontent.com/gps-cs-s/AB5caB8ahSLxpgCf8mLZf5ptKdTn51couJYFF3EQKrJwNBRLRG3jBc80uNmEmv6U6siQ9I0OJ7cjzHGRtnlXI1FsO7QtFVRrw_kzRhkw27ApYB-RMLiTITrUGYacbw81kCOlKZ3qMe49ng=w408-h544-k-no
Naples FL,https://www.google.com/maps/place/Elev8d+Wellness/data=!4m7!3m6!1s0x88dae3f725066653:0x123834ac3e602bce!8m2!3d26.2496627!4d-81.8005054!16s%2Fg%2F11s7nzczz7!19sChIJU2YGJffj2ogRzitgPqw0OBI?authuser=0&hl=en&rclk=1,Elev8d Wellness,"North, Naples, FL 34109, United States",1 239-300-3075,elev8dwellness.com,5,38,https://lh3.googleusercontent.com/p/AF1QipO7SIQu-WzrxV5E1m2xVvHT-5YBCm9Bb9Q8-aUQ=w408-h506-k-no
Naples FL,https://www.google.com/maps/place/Step+It+Up+with+Steph+Health+%26+Weight+Loss+Coach+for+Women/data=!4m7!3m6!1s0x88dae1ce9a899e55:0xae3753cb4dc5ccf!8m2!3d26.1413397!4d-81.7968604!16s%2Fg%2F11m7s4c10c!19sChIJVZ6Jms7h2ogRz1zctDx14wo?authuser=0&hl=en&rclk=1,Step It Up with Steph Health & Weight Loss Coach for Women,"780 5th Ave S suite 200, Naples, FL 34102, United States", ,stepitupwithsteph.com, , ,https://lh3.googleusercontent.com/p/AF1QipNsDIf4l5u__xRinlZUm3K-LR9m92fJ2x0w_9fA=w408-h501-k-no
Naples FL,https://www.google.com/maps/place/Michelle+Joy+Kramer/data=!4m7!3m6!1s0x88dae13ec628a17b:0x345d79cbc7d22800!8m2!3d26.1798!4d-81.799932!16s%2Fg%2F11lnq_y66y!19sChIJe6Eoxj7h2ogRACjSx8t5XTQ?authuser=0&hl=en&rclk=1,Michelle Joy Kramer,"2614 Tamiami Trl N #106, Naples, FL 34103, United States",1 239-231-5538,michellejoykramer.com, , ,https://lh3.googleusercontent.com/p/AF1QipNjtt0C97lAIjdM9zBIa0n3S7U2LsbOLuzpYtB8=w408-h544-k-no
Naples FL,https://www.google.com/maps/place/Fat+to+Phatt/data=!4m7!3m6!1s0x88dae3dd0f53e599:0x94e0dc585e83b5e!8m2!3d26.1560997!4d-81.7481077!16s%2Fg%2F11gm73q3d2!19sChIJmeVTD93j2ogRXjvohcUNTgk?authuser=0&hl=en&rclk=1,Fat to Phatt,"360 Dover Pl #1304, Naples, FL 34104, United States",1 813-343-1911, ,5,2,https://lh3.googleusercontent.com/p/AF1QipOQlfE5S5wSq46mEAaUMrBdnLmhiQiwp8NfJSEs=w408-h544-k-no
Naples FL,https://www.google.com/maps/place/Max+Flex+Fitness/data=!4m7!3m6!1s0x88db1cabd63133b1:0x21198e3e65b61c91!8m2!3d26.2739359!4d-81.8131278!16s%2Fg%2F11g9djdv44!19sChIJsTMx1qsc24gRkRy2ZT6OGSE?authuser=0&hl=en&rclk=1,Max Flex Fitness,"625 111th Ave N, Naples, FL 34108, United States",1 239-287-4558,fitnesscoachnino.com,5,89,https://lh3.googleusercontent.com/gps-cs-s/AB5caB950fp4rJpG0A22CNBV0I6EzaryjW1UHLxDOvcP6_3X4NSE249rZjjYwGaUtuAqyePmMnDtnB0XH5COw-Uu3qRRUKlvTYpJ9qn2OGDYvO54-mHJLjdJXU9mu74hUbXo5zzLJ7NR=w408-h544-k-no
Naples FL,https://www.google.com/maps/place/Healix+Naples/data=!4m7!3m6!1s0x88db1f794086b7f1:0x7d904935fd7818b1!8m2!3d26.2475984!4d-81.8001941!16s%2Fg%2F11swnbmwyh!19sChIJ8beGQHkf24gRsRh4_TVJkH0?authuser=0&hl=en&rclk=1,Healix Naples,"8100 Trail Blvd Unit B, Naples, FL 34108, United States",1 239-451-6119,healixcenter.net,5,20,https://lh3.googleusercontent.com/p/AF1QipP8H620BJbZvoGhvGlq4nJsA-UMXzKXTAGQjhav=w408-h272-k-no
Naples FL,https://www.google.com/maps/place/Ala+Zwardon+-+Wellness+Coach+for+Blissful+Living+%E2%80%A2+WellBee+Hive/data=!4m7!3m6!1s0x47024f820daa6bf9:0xce4235ba8bf9d306!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11y6gkmgl5!19sChIJ-WuqDYJPAkcRBtP5i7o1Qs4?authuser=0&hl=en&rclk=1,Ala Zwardon - Wellness Coach for Blissful Living • WellBee Hive, ,1 917-669-5130,theconsciouscreatress.com,5,4, 
Naples FL,https://www.google.com/maps/place/The+Palliative+Coach/data=!4m7!3m6!1s0x6e22590a42a7dd5f:0x7e0e084acbbfb3e8!8m2!3d36.3509594!4d-85.196349!16s%2Fg%2F11y1g280jp!19sChIJX92nQgpZIm4R6LO_y0oIDn4?authuser=0&hl=en&rclk=1,The Palliative Coach, ,1 863-225-1774,thepalliativecoach.com,5,5,https://lh3.googleusercontent.com/p/AF1QipMpzB6BCNdi0zUA8G0kfIJcUoV6_M6w-Fbx0TEq=w408-h272-k-no
